task,caseid,user,Activity_1,Resource_1,creator,variant,variant_index,end_timestamp,start_timestamp
Turning & Milling,Case135,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 38,38,2012-03-28T01:08:00.000,2012-03-27T23:07:00.000
Turning & Milling,Case135,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 38,38,2012-03-28T06:33:00.000,2012-03-28T02:51:00.000
Turning & Milling,Case135,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 38,38,2012-03-28T08:16:00.000,2012-03-28T06:33:00.000
Turning & Milling,Case135,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 38,38,2012-03-28T13:40:00.000,2012-03-28T08:16:00.000
Turning & Milling,Case135,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 38,38,2012-03-28T23:09:00.000,2012-03-28T14:49:00.000
Turning & Milling Q.C.,Case135,ID4493,Turning & Milling Q.C.,ID4493,Fluxicon Disco,Variant 38,38,2012-03-28T21:48:00.000,2012-03-28T16:47:00.000
Turning & Milling,Case135,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 38,38,2012-03-29T06:40:00.000,2012-03-28T23:13:00.000
Turning & Milling,Case135,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 38,38,2012-03-29T13:41:00.000,2012-03-29T06:54:00.000
Turning & Milling,Case135,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 38,38,2012-03-29T23:04:00.000,2012-03-29T13:45:00.000
Turning & Milling Q.C.,Case135,ID4493,Turning & Milling Q.C.,ID4493,Fluxicon Disco,Variant 38,38,2012-03-29T22:05:00.000,2012-03-29T19:04:00.000
Turning & Milling,Case135,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 38,38,2012-03-30T06:28:00.000,2012-03-29T23:47:00.000
Turning & Milling,Case135,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 38,38,2012-03-30T12:45:00.000,2012-03-30T07:01:00.000
Turning & Milling,Case135,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 38,38,2012-03-30T18:27:00.000,2012-03-30T12:45:00.000
Turning & Milling Q.C.,Case135,ID4493,Turning & Milling Q.C.,ID4493,Fluxicon Disco,Variant 38,38,2012-03-30T14:11:00.000,2012-03-30T13:11:00.000
End,Case135,End,End,End,Fluxicon Disco,Variant 38,38,2012-03-30T14:11:00.000,2012-03-30T14:11:00.000
Start,Case136,Start,Start,Start,Fluxicon Disco,Variant 39,39,2012-03-30T02:15:00.000,2012-03-30T02:15:00.000
Turning & Milling,Case136,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 39,39,2012-03-30T06:34:00.000,2012-03-30T02:15:00.000
Turning & Milling,Case136,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 39,39,2012-03-30T12:55:00.000,2012-03-30T06:34:00.000
Turning & Milling Q.C.,Case136,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 39,39,2012-03-30T14:21:00.000,2012-03-30T13:36:00.000
End,Case136,End,End,End,Fluxicon Disco,Variant 39,39,2012-03-30T14:21:00.000,2012-03-30T14:21:00.000
Start,Case137,Start,Start,Start,Fluxicon Disco,Variant 4,4,2012-03-28T01:21:00.000,2012-03-28T01:21:00.000
Turning & Milling,Case137,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 4,4,2012-03-28T06:38:00.000,2012-03-28T01:21:00.000
Turning & Milling,Case137,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 4,4,2012-03-28T11:11:00.000,2012-03-28T08:17:00.000
Turning & Milling,Case137,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 4,4,2012-03-28T23:09:00.000,2012-03-28T14:50:00.000
Turning & Milling Q.C.,Case137,ID4163,Turning & Milling Q.C.,ID4163,Fluxicon Disco,Variant 4,4,2012-03-30T18:50:00.000,2012-03-30T17:55:00.000
End,Case137,End,End,End,Fluxicon Disco,Variant 4,4,2012-03-30T18:50:00.000,2012-03-30T18:50:00.000
Start,Case138,Start,Start,Start,Fluxicon Disco,Variant 40,40,2012-03-27T00:13:00.000,2012-03-27T00:13:00.000
Turning & Milling,Case138,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 40,40,2012-03-27T01:01:00.000,2012-03-27T00:13:00.000
Turning & Milling,Case138,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 40,40,2012-03-27T07:44:00.000,2012-03-27T02:42:00.000
Turning & Milling,Case138,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 40,40,2012-03-27T13:34:00.000,2012-03-27T07:45:00.000
Turning & Milling,Case138,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 40,40,2012-03-27T23:04:00.000,2012-03-27T15:06:00.000
Turning & Milling,Case138,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 40,40,2012-03-28T01:09:00.000,2012-03-27T23:06:00.000
Turning & Milling Q.C.,Case138,ID4163,Turning & Milling Q.C.,ID4163,Fluxicon Disco,Variant 40,40,2012-03-28T17:30:00.000,2012-03-28T17:00:00.000
Turning & Milling Q.C.,Case138,ID4163,Turning & Milling Q.C.,ID4163,Fluxicon Disco,Variant 40,40,2012-03-28T18:00:00.000,2012-03-28T17:30:00.000
Turning & Milling Q.C.,Case138,ID4163,Turning & Milling Q.C.,ID4163,Fluxicon Disco,Variant 40,40,2012-03-28T18:45:00.000,2012-03-28T18:00:00.000
Laser Marking,Case138,ID4882,Laser Marking,ID4882,Fluxicon Disco,Variant 40,40,2012-03-28T21:43:00.000,2012-03-28T21:15:00.000
End,Case138,End,End,End,Fluxicon Disco,Variant 40,40,2012-03-28T21:43:00.000,2012-03-28T21:43:00.000
Start,Case139,Start,Start,Start,Fluxicon Disco,Variant 41,41,2012-03-15T12:43:00.000,2012-03-15T12:43:00.000
Round Grinding,Case139,ID4493,Round Grinding,ID4493,Fluxicon Disco,Variant 41,41,2012-03-15T13:45:00.000,2012-03-15T12:43:00.000
End,Case139,End,End,End,Fluxicon Disco,Variant 41,41,2012-03-15T13:45:00.000,2012-03-15T13:45:00.000
Start,Case140,Start,Start,Start,Fluxicon Disco,Variant 42,42,2012-03-19T13:14:00.000,2012-03-19T13:14:00.000
Turning & Milling,Case140,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 42,42,2012-03-19T23:59:00.000,2012-03-19T13:14:00.000
Turning & Milling,Case140,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 42,42,2012-03-20T03:35:00.000,2012-03-20T02:20:00.000
Turning & Milling Q.C.,Case140,ID4493,Turning & Milling Q.C.,ID4493,Fluxicon Disco,Variant 42,42,2012-03-20T18:02:00.000,2012-03-20T17:02:00.000
Laser Marking,Case140,ID4882,Laser Marking,ID4882,Fluxicon Disco,Variant 42,42,2012-03-20T20:52:00.000,2012-03-20T19:37:00.000
Lapping,Case140,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 42,42,2012-03-27T17:22:00.000,2012-03-27T15:27:00.000
Round Grinding,Case140,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 42,42,2012-03-27T23:14:00.000,2012-03-27T19:34:00.000
Round Grinding,Case140,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 42,42,2012-03-28T00:06:00.000,2012-03-27T23:15:00.000
Round Grinding,Case140,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 42,42,2012-03-28T00:43:00.000,2012-03-28T00:07:00.000
Grinding Rework,Case140,ID4528,Grinding Rework,ID4528,Fluxicon Disco,Variant 42,42,2012-03-30T05:19:00.000,2012-03-30T04:36:00.000
Round Grinding,Case140,ID4385,Round Grinding,ID4385,Fluxicon Disco,Variant 42,42,2012-03-30T07:26:00.000,2012-03-30T06:54:00.000
Packing,Case140,ID4820,Packing,ID4820,Fluxicon Disco,Variant 42,42,2012-03-30T08:00:00.000,2012-03-30T07:00:00.000
Final Inspection Q.C.,Case140,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 42,42,2012-03-30T16:03:00.000,2012-03-30T14:12:00.000
End,Case140,End,End,End,Fluxicon Disco,Variant 42,42,2012-03-30T16:03:00.000,2012-03-30T16:03:00.000
Start,Case141,Start,Start,Start,Fluxicon Disco,Variant 1,1,2012-03-26T07:00:00.000,2012-03-26T07:00:00.000
Turning & Milling,Case141,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 1,1,2012-03-26T08:15:00.000,2012-03-26T07:00:00.000
End,Case141,End,End,End,Fluxicon Disco,Variant 1,1,2012-03-26T08:15:00.000,2012-03-26T08:15:00.000
Start,Case142,Start,Start,Start,Fluxicon Disco,Variant 43,43,2012-03-22T20:00:00.000,2012-03-22T20:00:00.000
Turning & Milling Q.C.,Case142,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 43,43,2012-03-22T22:06:00.000,2012-03-22T20:00:00.000
Turning & Milling Q.C.,Case142,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 43,43,2012-03-26T18:10:00.000,2012-03-26T17:00:00.000
End,Case142,End,End,End,Fluxicon Disco,Variant 43,43,2012-03-26T18:10:00.000,2012-03-26T18:10:00.000
Start,Case144,Start,Start,Start,Fluxicon Disco,Variant 2,2,2012-03-30T07:00:00.000,2012-03-30T07:00:00.000
Packing,Case144,ID4491,Packing,ID4491,Fluxicon Disco,Variant 2,2,2012-03-30T08:00:00.000,2012-03-30T07:00:00.000
Final Inspection Q.C.,Case144,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 2,2,2012-03-30T16:57:00.000,2012-03-30T15:56:00.000
End,Case144,End,End,End,Fluxicon Disco,Variant 2,2,2012-03-30T16:57:00.000,2012-03-30T16:57:00.000
Start,Case145,Start,Start,Start,Fluxicon Disco,Variant 44,44,2012-02-17T03:04:00.000,2012-02-17T03:04:00.000
Turning,Case145,ID4219,Turning,ID4219,Fluxicon Disco,Variant 44,44,2012-02-17T06:42:00.000,2012-02-17T03:04:00.000
Turning,Case145,ID0997,Turning,ID0997,Fluxicon Disco,Variant 44,44,2012-02-17T18:41:00.000,2012-02-17T13:09:00.000
Turning,Case145,ID4219,Turning,ID4219,Fluxicon Disco,Variant 44,44,2012-02-19T13:17:00.000,2012-02-19T12:50:00.000
Turning,Case145,ID4219,Turning,ID4219,Fluxicon Disco,Variant 44,44,2012-02-19T16:17:00.000,2012-02-19T15:39:00.000
Turning Q.C.,Case145,ID4618,Turning Q.C.,ID4618,Fluxicon Disco,Variant 44,44,2012-02-19T21:55:00.000,2012-02-19T21:54:00.000
Flat Grinding,Case145,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 44,44,2012-02-20T23:39:00.000,2012-02-20T17:21:00.000
Lapping,Case145,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 44,44,2012-03-01T20:43:00.000,2012-03-01T19:58:00.000
Final Inspection Q.C.,Case145,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 44,44,2012-03-04T15:45:00.000,2012-03-04T15:25:00.000
Turning Q.C.,Case145,ID4618,Turning Q.C.,ID4618,Fluxicon Disco,Variant 44,44,2012-03-08T21:54:00.000,2012-03-08T18:27:00.000
Lapping,Case145,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 44,44,2012-03-09T19:35:00.000,2012-03-09T18:20:00.000
Laser Marking,Case145,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 44,44,2012-03-09T18:54:00.000,2012-03-09T18:21:00.000
Packing,Case145,ID4820,Packing,ID4820,Fluxicon Disco,Variant 44,44,2012-03-11T07:00:00.000,2012-03-11T06:00:00.000
Final Inspection Q.C.,Case145,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 44,44,2012-03-11T14:08:00.000,2012-03-11T14:00:00.000
End,Case145,End,End,End,Fluxicon Disco,Variant 44,44,2012-03-11T14:08:00.000,2012-03-11T14:08:00.000
Start,Case146,Start,Start,Start,Fluxicon Disco,Variant 2,2,2012-02-19T06:00:00.000,2012-02-19T06:00:00.000
Packing,Case146,ID4820,Packing,ID4820,Fluxicon Disco,Variant 2,2,2012-02-19T07:00:00.000,2012-02-19T06:00:00.000
Final Inspection Q.C.,Case146,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 2,2,2012-02-19T14:40:00.000,2012-02-19T13:00:00.000
End,Case146,End,End,End,Fluxicon Disco,Variant 2,2,2012-02-19T14:40:00.000,2012-02-19T14:40:00.000
Start,Case147,Start,Start,Start,Fluxicon Disco,Variant 45,45,2012-03-12T00:36:00.000,2012-03-12T00:36:00.000
Turning,Case147,ID4219,Turning,ID4219,Fluxicon Disco,Variant 45,45,2012-03-12T05:12:00.000,2012-03-12T00:36:00.000
Turning,Case147,ID0997,Turning,ID0997,Fluxicon Disco,Variant 45,45,2012-03-12T17:00:00.000,2012-03-12T13:00:00.000
Turning,Case147,ID0997,Turning,ID0997,Fluxicon Disco,Variant 45,45,2012-03-12T21:54:00.000,2012-03-12T17:00:00.000
Turning,Case147,ID4219,Turning,ID4219,Fluxicon Disco,Variant 45,45,2012-03-13T08:04:00.000,2012-03-13T01:25:00.000
Packing,Case147,ID4820,Packing,ID4820,Fluxicon Disco,Variant 45,45,2012-03-13T07:00:00.000,2012-03-13T06:00:00.000
Turning Q.C.,Case147,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 45,45,2012-03-13T14:00:00.000,2012-03-13T13:00:00.000
Final Inspection Q.C.,Case147,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 45,45,2012-03-13T20:03:00.000,2012-03-13T19:20:00.000
End,Case147,End,End,End,Fluxicon Disco,Variant 45,45,2012-03-13T20:03:00.000,2012-03-13T20:03:00.000
Start,Case148,Start,Start,Start,Fluxicon Disco,Variant 46,46,2012-01-11T16:00:00.000,2012-01-11T16:00:00.000
Rework Milling,Case148,ID3641,Rework Milling,ID3641,Fluxicon Disco,Variant 46,46,2012-01-11T17:30:00.000,2012-01-11T16:00:00.000
Final Inspection Q.C.,Case148,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 46,46,2012-02-26T07:15:00.000,2012-02-26T06:00:00.000
Milling Q.C.,Case148,ID4287,Milling Q.C.,ID4287,Fluxicon Disco,Variant 46,46,2012-02-26T07:15:00.000,2012-02-26T06:00:00.000
Packing,Case148,ID4291,Packing,ID4291,Fluxicon Disco,Variant 46,46,2012-02-26T07:00:00.000,2012-02-26T06:00:00.000
Milling,Case148,ID4287,Milling,ID4287,Fluxicon Disco,Variant 46,46,2012-02-26T20:53:00.000,2012-02-26T19:38:00.000
Final Inspection Q.C.,Case148,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 46,46,2012-02-26T20:00:00.000,2012-02-26T19:39:00.000
End,Case148,End,End,End,Fluxicon Disco,Variant 46,46,2012-02-26T20:00:00.000,2012-02-26T20:00:00.000
Start,Case150,Start,Start,Start,Fluxicon Disco,Variant 47,47,2012-02-02T06:00:00.000,2012-02-02T06:00:00.000
Flat Grinding,Case150,ID4618,Flat Grinding,ID4618,Fluxicon Disco,Variant 47,47,2012-02-02T07:15:00.000,2012-02-02T06:00:00.000
Laser Marking,Case150,ID4618,Laser Marking,ID4618,Fluxicon Disco,Variant 47,47,2012-02-02T07:15:00.000,2012-02-02T06:00:00.000
Round Grinding,Case150,ID4618,Round Grinding,ID4618,Fluxicon Disco,Variant 47,47,2012-02-02T07:15:00.000,2012-02-02T06:00:00.000
Final Inspection Q.C.,Case150,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 47,47,2012-02-02T15:47:00.000,2012-02-02T15:46:00.000
End,Case150,End,End,End,Fluxicon Disco,Variant 47,47,2012-02-02T15:47:00.000,2012-02-02T15:47:00.000
Start,Case153,Start,Start,Start,Fluxicon Disco,Variant 48,48,2012-01-03T01:00:00.000,2012-01-03T01:00:00.000
Round Grinding,Case153,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 48,48,2012-01-03T01:50:00.000,2012-01-03T01:00:00.000
Round Grinding,Case153,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 48,48,2012-01-03T02:45:00.000,2012-01-03T01:50:00.000
Final Inspection Q.C.,Case153,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 48,48,2012-01-04T23:47:00.000,2012-01-04T23:10:00.000
Final Inspection Q.C.,Case153,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 48,48,2012-01-05T14:40:00.000,2012-01-05T14:05:00.000
Packing,Case153,ID4820,Packing,ID4820,Fluxicon Disco,Variant 48,48,2012-01-06T07:00:00.000,2012-01-06T06:00:00.000
End,Case153,End,End,End,Fluxicon Disco,Variant 48,48,2012-01-06T07:00:00.000,2012-01-06T07:00:00.000
Start,Case154,Start,Start,Start,Fluxicon Disco,Variant 49,49,2012-01-04T06:00:00.000,2012-01-04T06:00:00.000
Round Grinding,Case154,ID4493,Round Grinding,ID4493,Fluxicon Disco,Variant 49,49,2012-01-04T07:15:00.000,2012-01-04T06:00:00.000
Flat Grinding,Case154,ID3716,Flat Grinding,ID3716,Fluxicon Disco,Variant 49,49,2012-01-06T17:30:00.000,2012-01-06T13:00:00.000
Final Inspection Q.C.,Case154,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 49,49,2012-01-08T16:11:00.000,2012-01-08T13:00:00.000
Packing,Case154,ID4820,Packing,ID4820,Fluxicon Disco,Variant 49,49,2012-01-11T07:00:00.000,2012-01-11T06:00:00.000
End,Case154,End,End,End,Fluxicon Disco,Variant 49,49,2012-01-11T07:00:00.000,2012-01-11T07:00:00.000
Start,Case155,Start,Start,Start,Fluxicon Disco,Variant 50,50,2012-01-06T13:11:00.000,2012-01-06T13:11:00.000
Turning,Case155,ID0997,Turning,ID0997,Fluxicon Disco,Variant 50,50,2012-01-06T17:56:00.000,2012-01-06T13:11:00.000
Turning & Milling,Case155,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 50,50,2012-01-06T18:38:00.000,2012-01-06T17:56:00.000
Turning & Milling,Case155,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 50,50,2012-01-06T19:53:00.000,2012-01-06T18:38:00.000
Turning & Milling,Case155,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 50,50,2012-01-08T21:39:00.000,2012-01-08T15:08:00.000
Turning & Milling Q.C.,Case155,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 50,50,2012-01-08T17:59:00.000,2012-01-08T17:36:00.000
Turning & Milling Q.C.,Case155,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 50,50,2012-01-08T23:00:00.000,2012-01-08T21:45:00.000
Laser Marking,Case155,ID4882,Laser Marking,ID4882,Fluxicon Disco,Variant 50,50,2012-01-10T14:12:00.000,2012-01-10T13:51:00.000
Laser Marking,Case155,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 50,50,2012-01-10T15:10:00.000,2012-01-10T14:25:00.000
Lapping,Case155,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 50,50,2012-01-10T16:33:00.000,2012-01-10T15:15:00.000
Final Inspection Q.C.,Case155,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 50,50,2012-01-10T21:14:00.000,2012-01-10T19:36:00.000
Final Inspection Q.C.,Case155,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 50,50,2012-01-11T19:19:00.000,2012-01-11T18:04:00.000
Packing,Case155,ID4820,Packing,ID4820,Fluxicon Disco,Variant 50,50,2012-01-13T07:00:00.000,2012-01-13T06:00:00.000
End,Case155,End,End,End,Fluxicon Disco,Variant 50,50,2012-01-13T07:00:00.000,2012-01-13T07:00:00.000
Start,Case156,Start,Start,Start,Fluxicon Disco,Variant 51,51,2012-02-21T02:00:00.000,2012-02-21T02:00:00.000
Turning & Milling,Case156,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 51,51,2012-02-21T05:50:00.000,2012-02-21T02:00:00.000
Turning & Milling,Case156,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 51,51,2012-02-21T12:50:00.000,2012-02-21T05:50:00.000
Turning & Milling,Case156,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 51,51,2012-02-22T09:56:00.000,2012-02-22T03:33:00.000
Turning & Milling,Case156,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 51,51,2012-02-22T12:34:00.000,2012-02-22T09:57:00.000
Turning & Milling,Case156,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 51,51,2012-02-23T12:41:00.000,2012-02-23T03:12:00.000
Turning & Milling Q.C.,Case156,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 51,51,2012-02-23T15:08:00.000,2012-02-23T13:50:00.000
Final Inspection Q.C.,Case156,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 51,51,2012-02-27T13:24:00.000,2012-02-27T13:09:00.000
Turning & Milling Q.C.,Case156,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 51,51,2012-02-27T13:26:00.000,2012-02-27T13:25:00.000
Laser Marking,Case156,ID4445,Laser Marking,ID4445,Fluxicon Disco,Variant 51,51,2012-02-29T21:42:00.000,2012-02-29T21:23:00.000
Lapping,Case156,ID0420,Lapping,ID0420,Fluxicon Disco,Variant 51,51,2012-03-01T08:34:00.000,2012-03-01T07:16:00.000
Final Inspection Q.C.,Case156,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 51,51,2012-03-06T20:51:00.000,2012-03-06T19:35:00.000
Final Inspection Q.C.,Case156,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 51,51,2012-03-06T22:25:00.000,2012-03-06T22:24:00.000
Turning & Milling,Case156,ID4618,Turning & Milling,ID4618,Fluxicon Disco,Variant 51,51,2012-03-06T22:30:00.000,2012-03-06T22:26:00.000
Packing,Case156,ID4820,Packing,ID4820,Fluxicon Disco,Variant 51,51,2012-03-07T07:00:00.000,2012-03-07T06:00:00.000
End,Case156,End,End,End,Fluxicon Disco,Variant 51,51,2012-03-07T07:00:00.000,2012-03-07T07:00:00.000
Start,Case157,Start,Start,Start,Fluxicon Disco,Variant 52,52,2012-02-21T06:00:00.000,2012-02-21T06:00:00.000
Lapping,Case157,ID0937,Lapping,ID0937,Fluxicon Disco,Variant 52,52,2012-02-21T07:15:00.000,2012-02-21T06:00:00.000
End,Case157,End,End,End,Fluxicon Disco,Variant 52,52,2012-02-21T07:15:00.000,2012-02-21T07:15:00.000
Start,Case163,Start,Start,Start,Fluxicon Disco,Variant 53,53,2012-01-09T06:00:00.000,2012-01-09T06:00:00.000
Packing,Case163,ID4491,Packing,ID4491,Fluxicon Disco,Variant 53,53,2012-01-09T07:00:00.000,2012-01-09T06:00:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-09T15:46:00.000,2012-01-09T14:00:00.000
Turning Q.C.,Case163,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-09T17:38:00.000,2012-01-09T16:01:00.000
Turning Q.C.,Case163,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-10T18:11:00.000,2012-01-10T16:11:00.000
Turning,Case163,ID3846,Turning,ID3846,Fluxicon Disco,Variant 53,53,2012-01-22T13:15:00.000,2012-01-22T13:14:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-24T07:15:00.000,2012-01-24T06:00:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-24T07:15:00.000,2012-01-24T06:00:00.000
Packing,Case163,ID4491,Packing,ID4491,Fluxicon Disco,Variant 53,53,2012-01-24T07:00:00.000,2012-01-24T06:00:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-24T20:45:00.000,2012-01-24T19:30:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-01-24T22:00:00.000,2012-01-24T21:30:00.000
Packing,Case163,ID4820,Packing,ID4820,Fluxicon Disco,Variant 53,53,2012-03-01T07:00:00.000,2012-03-01T06:00:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-03-01T15:30:00.000,2012-03-01T15:00:00.000
Final Inspection Q.C.,Case163,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 53,53,2012-03-22T21:04:00.000,2012-03-22T20:30:00.000
End,Case163,End,End,End,Fluxicon Disco,Variant 53,53,2012-03-22T21:04:00.000,2012-03-22T21:04:00.000
Start,Case17,Start,Start,Start,Fluxicon Disco,Variant 54,54,2012-02-26T22:49:00.000,2012-02-26T22:49:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-27T02:43:00.000,2012-02-26T22:49:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-27T04:16:00.000,2012-02-27T03:20:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-27T05:07:00.000,2012-02-27T04:16:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-27T06:29:00.000,2012-02-27T05:07:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-27T06:42:00.000,2012-02-27T06:28:00.000
Turning,Case17,ID4799,Turning,ID4799,Fluxicon Disco,Variant 54,54,2012-02-27T12:58:00.000,2012-02-27T06:30:00.000
Turning,Case17,ID4622,Turning,ID4622,Fluxicon Disco,Variant 54,54,2012-02-27T21:45:00.000,2012-02-27T12:58:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-27T22:36:00.000,2012-02-27T22:14:00.000
Turning,Case17,ID4799,Turning,ID4799,Fluxicon Disco,Variant 54,54,2012-02-28T12:58:00.000,2012-02-28T02:07:00.000
Turning,Case17,ID4622,Turning,ID4622,Fluxicon Disco,Variant 54,54,2012-02-28T21:42:00.000,2012-02-28T13:05:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-02-29T01:22:00.000,2012-02-28T22:32:00.000
Turning,Case17,ID4799,Turning,ID4799,Fluxicon Disco,Variant 54,54,2012-02-29T12:40:00.000,2012-02-29T02:00:00.000
Turning,Case17,ID4622,Turning,ID4622,Fluxicon Disco,Variant 54,54,2012-02-29T21:40:00.000,2012-02-29T13:20:00.000
Turning Q.C.,Case17,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 54,54,2012-02-29T14:40:00.000,2012-02-29T14:00:00.000
Turning Q.C.,Case17,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 54,54,2012-02-29T19:35:00.000,2012-02-29T19:20:00.000
Laser Marking,Case17,ID4445,Laser Marking,ID4445,Fluxicon Disco,Variant 54,54,2012-02-29T21:02:00.000,2012-02-29T19:39:00.000
Turning Q.C.,Case17,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 54,54,2012-03-01T00:00:00.000,2012-02-29T22:07:00.000
Turning,Case17,ID4219,Turning,ID4219,Fluxicon Disco,Variant 54,54,2012-03-01T03:25:00.000,2012-03-01T00:00:00.000
