task,caseid,user,Activity_1,Resource_1,creator,variant,variant_index,end_timestamp,start_timestamp
W_Nabellen offertes,177173,11009.0,W_Nabellen offertes,11009.0,Fluxicon Disco,Variant 114,114,2011-10-17T14:54:45.163,2011-10-17T14:53:39.111
W_Nabellen offertes,177173,10789.0,W_Nabellen offertes,10789.0,Fluxicon Disco,Variant 114,114,2011-10-21T10:22:02.657,2011-10-21T10:21:41.261
W_Valideren aanvraag,177173,10972.0,W_Valideren aanvraag,10972.0,Fluxicon Disco,Variant 114,114,2011-10-27T14:14:25.903,2011-10-27T13:43:23.804
W_Completeren aanvraag,177179,11203.0,W_Completeren aanvraag,11203.0,Fluxicon Disco,Variant 5,5,2011-10-15T16:25:22.939,2011-10-15T16:25:14.937
W_Completeren aanvraag,177179,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 5,5,2011-10-15T16:42:40.693,2011-10-15T16:37:59.066
W_Completeren aanvraag,177185,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 7,7,2011-10-17T14:53:59.218,2011-10-17T14:53:00.196
W_Completeren aanvraag,177188,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 24,24,2011-10-15T16:52:29.059,2011-10-15T16:47:35.156
W_Nabellen offertes,177188,11000.0,W_Nabellen offertes,11000.0,Fluxicon Disco,Variant 24,24,2011-10-22T16:16:08.342,2011-10-22T16:13:24.902
W_Nabellen offertes,177188,11180.0,W_Nabellen offertes,11180.0,Fluxicon Disco,Variant 24,24,2011-10-24T20:59:45.397,2011-10-24T20:56:58.116
W_Nabellen offertes,177188,11121.0,W_Nabellen offertes,11121.0,Fluxicon Disco,Variant 24,24,2011-10-26T14:08:33.224,2011-10-26T14:08:25.034
W_Nabellen offertes,177188,11189.0,W_Nabellen offertes,11189.0,Fluxicon Disco,Variant 24,24,2011-10-26T14:13:29.053,2011-10-26T14:11:29.472
W_Completeren aanvraag,177191,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 13,13,2011-10-17T09:15:55.355,2011-10-17T09:07:54.451
W_Nabellen offertes,177191,11201.0,W_Nabellen offertes,11201.0,Fluxicon Disco,Variant 13,13,2011-10-17T09:16:44.128,2011-10-17T09:16:32.327
W_Nabellen offertes,177191,10881.0,W_Nabellen offertes,10881.0,Fluxicon Disco,Variant 13,13,2011-10-24T17:29:18.062,2011-10-24T17:27:17.372
W_Valideren aanvraag,177191,10138.0,W_Valideren aanvraag,10138.0,Fluxicon Disco,Variant 13,13,2011-10-31T11:11:25.966,2011-10-31T11:00:03.039
W_Afhandelen leads,177194,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 1239,1239,2011-10-17T09:05:29.032,2011-10-17T09:03:05.103
W_Completeren aanvraag,177194,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1239,1239,2011-10-17T18:09:22.957,2011-10-17T18:07:30.733
W_Completeren aanvraag,177194,11203.0,W_Completeren aanvraag,11203.0,Fluxicon Disco,Variant 1239,1239,2011-10-21T17:14:06.515,2011-10-21T17:13:36.528
W_Completeren aanvraag,177194,11203.0,W_Completeren aanvraag,11203.0,Fluxicon Disco,Variant 1239,1239,2011-10-21T17:45:48.452,2011-10-21T17:45:34.625
W_Completeren aanvraag,177194,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 1239,1239,2011-10-21T19:12:01.445,2011-10-21T19:11:53.842
W_Completeren aanvraag,177194,11203.0,W_Completeren aanvraag,11203.0,Fluxicon Disco,Variant 1239,1239,2011-10-21T20:17:01.339,2011-10-21T20:16:05.230
W_Nabellen offertes,177194,11181.0,W_Nabellen offertes,11181.0,Fluxicon Disco,Variant 1239,1239,2011-10-29T12:19:47.674,2011-10-29T12:14:09.625
W_Nabellen offertes,177194,11259.0,W_Nabellen offertes,11259.0,Fluxicon Disco,Variant 1239,1239,2011-11-09T17:02:52.902,2011-11-09T17:02:22.501
W_Valideren aanvraag,177194,10972.0,W_Valideren aanvraag,10972.0,Fluxicon Disco,Variant 1239,1239,2011-11-11T12:58:09.962,2011-11-11T12:23:10.939
W_Completeren aanvraag,177197,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 13,13,2011-10-17T09:25:41.160,2011-10-17T09:17:37.277
W_Nabellen offertes,177197,10913.0,W_Nabellen offertes,10913.0,Fluxicon Disco,Variant 13,13,2011-10-24T18:58:17.984,2011-10-24T18:52:54.822
W_Nabellen offertes,177197,11189.0,W_Nabellen offertes,11189.0,Fluxicon Disco,Variant 13,13,2011-10-25T15:31:38.999,2011-10-25T15:25:11.244
W_Valideren aanvraag,177197,10629.0,W_Valideren aanvraag,10629.0,Fluxicon Disco,Variant 13,13,2011-10-31T12:14:39.442,2011-10-31T11:48:01.176
W_Afhandelen leads,177200,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 184,184,2011-10-17T09:15:26.285,2011-10-17T09:13:10.652
W_Completeren aanvraag,177200,10881.0,W_Completeren aanvraag,10881.0,Fluxicon Disco,Variant 184,184,2011-10-17T12:50:14.234,2011-10-17T12:47:26.760
W_Completeren aanvraag,177200,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 184,184,2011-10-17T15:06:57.335,2011-10-17T14:54:22.229
W_Nabellen offertes,177200,11203.0,W_Nabellen offertes,11203.0,Fluxicon Disco,Variant 184,184,2011-10-26T18:12:28.384,2011-10-26T18:11:11.894
W_Nabellen offertes,177200,11180.0,W_Nabellen offertes,11180.0,Fluxicon Disco,Variant 184,184,2011-10-31T16:37:20.391,2011-10-31T16:35:35.368
W_Nabellen offertes,177200,10913.0,W_Nabellen offertes,10913.0,Fluxicon Disco,Variant 184,184,2011-11-01T19:12:37.201,2011-11-01T19:10:57.973
W_Nabellen offertes,177200,11203.0,W_Nabellen offertes,11203.0,Fluxicon Disco,Variant 184,184,2011-11-02T20:04:07.638,2011-11-02T20:02:27.429
W_Nabellen offertes,177200,11201.0,W_Nabellen offertes,11201.0,Fluxicon Disco,Variant 184,184,2011-11-04T17:13:25.558,2011-11-04T17:11:45.797
W_Completeren aanvraag,177203,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 2,2,2011-10-17T09:48:49.180,2011-10-17T09:25:50.365
W_Afhandelen leads,177206,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 1240,1240,2011-10-17T09:18:23.750,2011-10-17T09:15:15.908
W_Completeren aanvraag,177206,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1240,1240,2011-10-17T18:10:23.349,2011-10-17T18:09:27.124
W_Completeren aanvraag,177206,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 1240,1240,2011-10-18T15:51:13.470,2011-10-18T15:49:21.333
W_Completeren aanvraag,177206,11179.0,W_Completeren aanvraag,11179.0,Fluxicon Disco,Variant 1240,1240,2011-10-18T19:28:19.490,2011-10-18T19:27:11.362
W_Completeren aanvraag,177206,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1240,1240,2011-10-19T09:50:58.239,2011-10-19T09:50:09.656
W_Completeren aanvraag,177206,10939.0,W_Completeren aanvraag,10939.0,Fluxicon Disco,Variant 1240,1240,2011-10-19T20:53:01.636,2011-10-19T20:52:50.875
W_Completeren aanvraag,177206,11179.0,W_Completeren aanvraag,11179.0,Fluxicon Disco,Variant 1240,1240,2011-10-20T20:02:02.355,2011-10-20T19:51:49.467
W_Completeren aanvraag,177206,11179.0,W_Completeren aanvraag,11179.0,Fluxicon Disco,Variant 1240,1240,2011-10-20T20:04:32.117,2011-10-20T20:02:21.275
W_Beoordelen fraude,177206,10188.0,W_Beoordelen fraude,10188.0,Fluxicon Disco,Variant 1240,1240,2011-10-21T13:35:15.278,2011-10-21T13:34:49.911
W_Beoordelen fraude,177206,10188.0,W_Beoordelen fraude,10188.0,Fluxicon Disco,Variant 1240,1240,2011-10-21T14:30:14.132,2011-10-21T14:30:05.387
W_Completeren aanvraag,177206,11000.0,W_Completeren aanvraag,11000.0,Fluxicon Disco,Variant 1240,1240,2011-10-21T14:58:17.865,2011-10-21T14:56:25.059
W_Completeren aanvraag,177206,11000.0,W_Completeren aanvraag,11000.0,Fluxicon Disco,Variant 1240,1240,2011-10-21T14:58:26.814,2011-10-21T14:58:21.433
W_Nabellen offertes,177206,11180.0,W_Nabellen offertes,11180.0,Fluxicon Disco,Variant 1240,1240,2011-10-31T16:32:34.716,2011-10-31T16:30:15.743
W_Nabellen offertes,177206,11119.0,W_Nabellen offertes,11119.0,Fluxicon Disco,Variant 1240,1240,2011-10-31T17:22:19.633,2011-10-31T17:21:53.625
W_Nabellen offertes,177206,10789.0,W_Nabellen offertes,10789.0,Fluxicon Disco,Variant 1240,1240,2011-11-04T13:09:44.141,2011-11-04T13:09:25.797
W_Valideren aanvraag,177206,10629.0,W_Valideren aanvraag,10629.0,Fluxicon Disco,Variant 1240,1240,2011-11-09T11:20:25.402,2011-11-09T10:38:23.575
W_Nabellen incomplete dossiers,177206,10629.0,W_Nabellen incomplete dossiers,10629.0,Fluxicon Disco,Variant 1240,1240,2011-11-09T11:21:35.976,2011-11-09T11:20:53.790
W_Valideren aanvraag,177209,10609.0,W_Valideren aanvraag,10609.0,Fluxicon Disco,Variant 133,133,2011-10-26T09:17:52.663,2011-10-26T08:56:00.639
W_Nabellen incomplete dossiers,177209,11002.0,W_Nabellen incomplete dossiers,11002.0,Fluxicon Disco,Variant 133,133,2011-10-26T10:41:48.606,2011-10-26T10:31:12.653
W_Nabellen incomplete dossiers,177209,10861.0,W_Nabellen incomplete dossiers,10861.0,Fluxicon Disco,Variant 133,133,2011-10-26T11:13:59.288,2011-10-26T11:13:49.363
W_Valideren aanvraag,177209,10609.0,W_Valideren aanvraag,10609.0,Fluxicon Disco,Variant 133,133,2011-10-26T12:03:54.785,2011-10-26T11:52:34.676
W_Completeren aanvraag,177212,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 17,17,2011-10-17T10:01:48.989,2011-10-17T09:50:02.035
W_Nabellen offertes,177212,10913.0,W_Nabellen offertes,10913.0,Fluxicon Disco,Variant 17,17,2011-10-24T19:08:08.759,2011-10-24T18:58:32.385
W_Afhandelen leads,177215,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 55,55,2011-10-17T09:15:11.806,2011-10-17T09:13:19.242
W_Completeren aanvraag,177215,11181.0,W_Completeren aanvraag,11181.0,Fluxicon Disco,Variant 55,55,2011-10-17T17:22:46.833,2011-10-17T17:22:40.985
W_Completeren aanvraag,177215,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 55,55,2011-10-17T18:01:39.999,2011-10-17T18:01:32.894
W_Completeren aanvraag,177215,10861.0,W_Completeren aanvraag,10861.0,Fluxicon Disco,Variant 55,55,2011-10-17T18:08:37.459,2011-10-17T18:08:31.353
W_Completeren aanvraag,177215,11181.0,W_Completeren aanvraag,11181.0,Fluxicon Disco,Variant 55,55,2011-10-17T18:14:55.575,2011-10-17T18:14:46.185
W_Completeren aanvraag,177215,11119.0,W_Completeren aanvraag,11119.0,Fluxicon Disco,Variant 55,55,2011-10-17T18:19:49.200,2011-10-17T18:19:43.405
W_Completeren aanvraag,177215,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 55,55,2011-10-17T18:23:47.838,2011-10-17T18:23:41.026
W_Completeren aanvraag,177215,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 55,55,2011-10-17T19:11:24.040,2011-10-17T18:57:22.507
W_Completeren aanvraag,177221,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 295,295,2011-10-17T10:16:33.210,2011-10-17T10:03:12.270
W_Completeren aanvraag,177221,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 295,295,2011-10-17T11:19:37.499,2011-10-17T11:19:32.354
W_Completeren aanvraag,177221,11119.0,W_Completeren aanvraag,11119.0,Fluxicon Disco,Variant 295,295,2011-10-17T17:07:55.262,2011-10-17T17:07:48.257
W_Completeren aanvraag,177221,11119.0,W_Completeren aanvraag,11119.0,Fluxicon Disco,Variant 295,295,2011-10-17T17:19:37.082,2011-10-17T17:09:36.814
W_Nabellen offertes,177221,11119.0,W_Nabellen offertes,11119.0,Fluxicon Disco,Variant 295,295,2011-10-17T17:20:32.150,2011-10-17T17:19:54.317
W_Nabellen offertes,177221,11119.0,W_Nabellen offertes,11119.0,Fluxicon Disco,Variant 295,295,2011-11-07T19:15:18.297,2011-11-07T19:12:47.870
W_Nabellen offertes,177221,10789.0,W_Nabellen offertes,10789.0,Fluxicon Disco,Variant 295,295,2011-11-11T10:59:12.701,2011-11-11T10:58:58.019
W_Valideren aanvraag,177221,10972.0,W_Valideren aanvraag,10972.0,Fluxicon Disco,Variant 295,295,2011-11-14T16:24:35.351,2011-11-14T15:55:02.099
W_Completeren aanvraag,177230,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 19,19,2011-10-17T10:17:12.990,2011-10-17T10:16:59.299
W_Completeren aanvraag,177239,10982.0,W_Completeren aanvraag,10982.0,Fluxicon Disco,Variant 51,51,2011-10-17T09:53:17.639,2011-10-17T09:50:02.321
W_Completeren aanvraag,177239,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 51,51,2011-10-17T14:43:57.146,2011-10-17T14:42:11.280
W_Completeren aanvraag,177239,11119.0,W_Completeren aanvraag,11119.0,Fluxicon Disco,Variant 51,51,2011-10-17T18:12:59.364,2011-10-17T17:58:52.372
W_Nabellen offertes,177239,11119.0,W_Nabellen offertes,11119.0,Fluxicon Disco,Variant 51,51,2011-10-17T18:15:49.447,2011-10-17T18:13:41.037
W_Nabellen offertes,177239,11203.0,W_Nabellen offertes,11203.0,Fluxicon Disco,Variant 51,51,2011-10-26T18:24:49.031,2011-10-26T18:17:59.918
W_Completeren aanvraag,177245,10982.0,W_Completeren aanvraag,10982.0,Fluxicon Disco,Variant 2,2,2011-10-17T09:55:42.585,2011-10-17T09:53:27.532
W_Completeren aanvraag,177248,11049.0,W_Completeren aanvraag,11049.0,Fluxicon Disco,Variant 12,12,2011-10-17T09:28:30.921,2011-10-17T09:27:34.290
W_Completeren aanvraag,177248,11119.0,W_Completeren aanvraag,11119.0,Fluxicon Disco,Variant 12,12,2011-11-01T20:23:08.085,2011-11-01T20:22:41.568
W_Completeren aanvraag,177248,11119.0,W_Completeren aanvraag,11119.0,Fluxicon Disco,Variant 12,12,2011-11-01T20:36:19.720,2011-11-01T20:35:47.639
W_Completeren aanvraag,177248,10861.0,W_Completeren aanvraag,10861.0,Fluxicon Disco,Variant 12,12,2011-11-02T11:35:11.693,2011-11-02T11:33:59.689
W_Completeren aanvraag,177251,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 62,62,2011-10-17T10:20:49.836,2011-10-17T10:17:25.521
W_Completeren aanvraag,177251,10982.0,W_Completeren aanvraag,10982.0,Fluxicon Disco,Variant 62,62,2011-10-17T10:36:59.729,2011-10-17T10:27:58.788
W_Nabellen offertes,177251,10982.0,W_Nabellen offertes,10982.0,Fluxicon Disco,Variant 62,62,2011-10-17T10:37:57.258,2011-10-17T10:37:08.285
W_Nabellen offertes,177251,10881.0,W_Nabellen offertes,10881.0,Fluxicon Disco,Variant 62,62,2011-10-25T14:52:08.586,2011-10-25T14:51:07.062
W_Nabellen offertes,177251,11189.0,W_Nabellen offertes,11189.0,Fluxicon Disco,Variant 62,62,2011-10-27T12:47:48.628,2011-10-27T12:47:42.577
W_Nabellen offertes,177251,10913.0,W_Nabellen offertes,10913.0,Fluxicon Disco,Variant 62,62,2011-10-29T11:45:07.501,2011-10-29T11:42:59.636
W_Nabellen offertes,177251,11181.0,W_Nabellen offertes,11181.0,Fluxicon Disco,Variant 62,62,2011-10-29T15:28:00.697,2011-10-29T15:27:53.401
W_Completeren aanvraag,177254,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 1242,1242,2011-10-17T10:24:36.642,2011-10-17T10:22:05.649
W_Completeren aanvraag,177254,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1242,1242,2011-10-17T14:47:27.409,2011-10-17T14:44:09.839
W_Completeren aanvraag,177254,11181.0,W_Completeren aanvraag,11181.0,Fluxicon Disco,Variant 1242,1242,2011-10-17T17:23:04.450,2011-10-17T17:22:51.772
W_Completeren aanvraag,177254,11181.0,W_Completeren aanvraag,11181.0,Fluxicon Disco,Variant 1242,1242,2011-10-17T18:14:39.852,2011-10-17T18:04:17.326
W_Completeren aanvraag,177254,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 1242,1242,2011-10-17T18:47:34.325,2011-10-17T18:41:26.833
W_Completeren aanvraag,177254,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 1242,1242,2011-10-17T18:50:22.520,2011-10-17T18:47:41.077
W_Nabellen offertes,177254,10913.0,W_Nabellen offertes,10913.0,Fluxicon Disco,Variant 1242,1242,2011-10-29T12:30:49.514,2011-10-29T12:28:37.287
W_Valideren aanvraag,177254,10138.0,W_Valideren aanvraag,10138.0,Fluxicon Disco,Variant 1242,1242,2011-11-03T15:04:26.078,2011-11-03T15:04:13.317
W_Valideren aanvraag,177254,10809.0,W_Valideren aanvraag,10809.0,Fluxicon Disco,Variant 1242,1242,2011-11-03T15:30:11.311,2011-11-03T15:29:58.800
W_Valideren aanvraag,177254,10138.0,W_Valideren aanvraag,10138.0,Fluxicon Disco,Variant 1242,1242,2011-11-03T16:26:43.101,2011-11-03T16:26:35.102
W_Valideren aanvraag,177254,10629.0,W_Valideren aanvraag,10629.0,Fluxicon Disco,Variant 1242,1242,2011-11-03T16:34:47.815,2011-11-03T16:34:37.078
W_Valideren aanvraag,177254,10629.0,W_Valideren aanvraag,10629.0,Fluxicon Disco,Variant 1242,1242,2011-11-03T16:36:16.320,2011-11-03T16:35:36.527
W_Valideren aanvraag,177254,10972.0,W_Valideren aanvraag,10972.0,Fluxicon Disco,Variant 1242,1242,2011-11-03T17:37:27.183,2011-11-03T17:31:41.112
W_Afhandelen leads,177263,10982.0,W_Afhandelen leads,10982.0,Fluxicon Disco,Variant 1244,1244,2011-10-17T09:23:48.395,2011-10-17T09:21:34.407
W_Completeren aanvraag,177263,10982.0,W_Completeren aanvraag,10982.0,Fluxicon Disco,Variant 1244,1244,2011-10-17T11:34:02.833,2011-10-17T11:28:35.265
W_Completeren aanvraag,177263,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1244,1244,2011-10-17T14:48:32.960,2011-10-17T14:47:38.585
W_Completeren aanvraag,177263,11122.0,W_Completeren aanvraag,11122.0,Fluxicon Disco,Variant 1244,1244,2011-10-17T17:48:02.793,2011-10-17T17:40:41.057
W_Completeren aanvraag,177263,11122.0,W_Completeren aanvraag,11122.0,Fluxicon Disco,Variant 1244,1244,2011-10-17T17:49:31.352,2011-10-17T17:48:08.174
W_Nabellen offertes,177263,11122.0,W_Nabellen offertes,11122.0,Fluxicon Disco,Variant 1244,1244,2011-10-17T17:50:35.979,2011-10-17T17:49:39.723
W_Nabellen offertes,177263,11000.0,W_Nabellen offertes,11000.0,Fluxicon Disco,Variant 1244,1244,2011-10-22T14:40:47.700,2011-10-22T14:39:20.926
W_Nabellen offertes,177263,11000.0,W_Nabellen offertes,11000.0,Fluxicon Disco,Variant 1244,1244,2011-10-22T14:46:50.264,2011-10-22T14:46:40.459
W_Nabellen offertes,177263,11049.0,W_Nabellen offertes,11049.0,Fluxicon Disco,Variant 1244,1244,2011-10-27T11:05:16.591,2011-10-27T11:04:45.662
W_Valideren aanvraag,177263,10629.0,W_Valideren aanvraag,10629.0,Fluxicon Disco,Variant 1244,1244,2011-10-31T14:35:32.595,2011-10-31T14:34:07.691
W_Valideren aanvraag,177263,10629.0,W_Valideren aanvraag,10629.0,Fluxicon Disco,Variant 1244,1244,2011-10-31T14:49:26.304,2011-10-31T14:35:39.878
W_Nabellen incomplete dossiers,177263,10629.0,W_Nabellen incomplete dossiers,10629.0,Fluxicon Disco,Variant 1244,1244,2011-10-31T14:50:53.831,2011-10-31T14:50:05.863
W_Afhandelen leads,177266,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 1,1,2011-10-17T09:22:54.035,2011-10-17T09:22:39.515
W_Afhandelen leads,177269,10982.0,W_Afhandelen leads,10982.0,Fluxicon Disco,Variant 49,49,2011-10-17T09:28:06.934,2011-10-17T09:26:01.553
W_Nabellen offertes,177269,11179.0,W_Nabellen offertes,11179.0,Fluxicon Disco,Variant 49,49,2011-10-19T10:46:23.660,2011-10-19T10:43:44.045
W_Afhandelen leads,177272,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 1,1,2011-10-17T09:25:23.117,2011-10-17T09:23:44.472
W_Afhandelen leads,177281,10982.0,W_Afhandelen leads,10982.0,Fluxicon Disco,Variant 8,8,2011-10-17T09:30:33.393,2011-10-17T09:28:16.996
W_Completeren aanvraag,177281,10881.0,W_Completeren aanvraag,10881.0,Fluxicon Disco,Variant 8,8,2011-10-17T12:22:21.165,2011-10-17T12:20:49.988
W_Completeren aanvraag,177281,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 8,8,2011-10-17T14:53:32.461,2011-10-17T14:52:38.982
W_Completeren aanvraag,177281,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 8,8,2011-10-17T18:38:27.324,2011-10-17T18:23:53.106
W_Completeren aanvraag,177284,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 1245,1245,2011-10-17T10:34:22.680,2011-10-17T10:34:15.639
W_Completeren aanvraag,177284,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1245,1245,2011-10-17T13:37:01.376,2011-10-17T13:34:52.351
W_Completeren aanvraag,177284,11181.0,W_Completeren aanvraag,11181.0,Fluxicon Disco,Variant 1245,1245,2011-10-17T18:58:07.199,2011-10-17T18:58:01.088
W_Completeren aanvraag,177284,11180.0,W_Completeren aanvraag,11180.0,Fluxicon Disco,Variant 1245,1245,2011-10-17T19:24:46.647,2011-10-17T19:12:40.416
W_Nabellen offertes,177284,11180.0,W_Nabellen offertes,11180.0,Fluxicon Disco,Variant 1245,1245,2011-10-17T19:26:01.032,2011-10-17T19:24:57.560
W_Valideren aanvraag,177284,10972.0,W_Valideren aanvraag,10972.0,Fluxicon Disco,Variant 1245,1245,2011-10-28T11:53:06.819,2011-10-28T11:10:51.758
W_Nabellen incomplete dossiers,177284,10972.0,W_Nabellen incomplete dossiers,10972.0,Fluxicon Disco,Variant 1245,1245,2011-10-28T13:04:50.520,2011-10-28T13:04:30.792
W_Nabellen incomplete dossiers,177284,10861.0,W_Nabellen incomplete dossiers,10861.0,Fluxicon Disco,Variant 1245,1245,2011-10-28T16:24:59.128,2011-10-28T16:17:50.740
W_Nabellen incomplete dossiers,177284,11121.0,W_Nabellen incomplete dossiers,11121.0,Fluxicon Disco,Variant 1245,1245,2011-10-31T12:55:28.475,2011-10-31T12:53:57.453
W_Valideren aanvraag,177284,10972.0,W_Valideren aanvraag,10972.0,Fluxicon Disco,Variant 1245,1245,2011-11-02T10:53:59.235,2011-11-02T10:43:45.224
W_Afhandelen leads,177287,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 6,6,2011-10-17T09:16:30.898,2011-10-17T09:16:04.083
W_Completeren aanvraag,177287,10913.0,W_Completeren aanvraag,10913.0,Fluxicon Disco,Variant 6,6,2011-10-17T15:25:24.875,2011-10-17T15:21:54.617
W_Completeren aanvraag,177293,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 43,43,2011-10-17T10:30:43.773,2011-10-17T10:24:58.763
W_Completeren aanvraag,177293,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 43,43,2011-10-17T13:25:47.411,2011-10-17T13:14:12.848
W_Nabellen offertes,177293,11201.0,W_Nabellen offertes,11201.0,Fluxicon Disco,Variant 43,43,2011-10-17T13:28:32.997,2011-10-17T13:26:10.513
W_Nabellen offertes,177293,11201.0,W_Nabellen offertes,11201.0,Fluxicon Disco,Variant 43,43,2011-10-17T13:29:44.524,2011-10-17T13:29:00.484
W_Nabellen offertes,177293,11122.0,W_Nabellen offertes,11122.0,Fluxicon Disco,Variant 43,43,2011-10-18T17:54:29.907,2011-10-18T17:49:30.522
W_Nabellen offertes,177293,11189.0,W_Nabellen offertes,11189.0,Fluxicon Disco,Variant 43,43,2011-10-25T18:10:04.851,2011-10-25T18:05:09.613
W_Completeren aanvraag,177299,11201.0,W_Completeren aanvraag,11201.0,Fluxicon Disco,Variant 1246,1246,2011-10-17T10:33:47.935,2011-10-17T10:30:54.452
W_Completeren aanvraag,177299,10881.0,W_Completeren aanvraag,10881.0,Fluxicon Disco,Variant 1246,1246,2011-10-17T11:07:39.061,2011-10-17T10:57:49.811
W_Nabellen offertes,177299,10881.0,W_Nabellen offertes,10881.0,Fluxicon Disco,Variant 1246,1246,2011-10-17T11:10:32.013,2011-10-17T11:08:04.396
W_Nabellen offertes,177299,10789.0,W_Nabellen offertes,10789.0,Fluxicon Disco,Variant 1246,1246,2011-10-21T10:19:13.701,2011-10-21T10:18:48.573
W_Valideren aanvraag,177299,10138.0,W_Valideren aanvraag,10138.0,Fluxicon Disco,Variant 1246,1246,2011-10-27T13:53:51.262,2011-10-27T13:26:20.031
W_Nabellen incomplete dossiers,177299,10982.0,W_Nabellen incomplete dossiers,10982.0,Fluxicon Disco,Variant 1246,1246,2011-10-27T18:33:52.033,2011-10-27T18:32:23.636
W_Nabellen incomplete dossiers,177299,10939.0,W_Nabellen incomplete dossiers,10939.0,Fluxicon Disco,Variant 1246,1246,2011-10-27T18:58:15.317,2011-10-27T18:45:15.134
W_Nabellen incomplete dossiers,177299,10939.0,W_Nabellen incomplete dossiers,10939.0,Fluxicon Disco,Variant 1246,1246,2011-10-27T19:02:39.651,2011-10-27T18:59:30.456
W_Nabellen incomplete dossiers,177299,10939.0,W_Nabellen incomplete dossiers,10939.0,Fluxicon Disco,Variant 1246,1246,2011-10-27T19:09:34.942,2011-10-27T19:03:35.639
W_Nabellen incomplete dossiers,177299,10939.0,W_Nabellen incomplete dossiers,10939.0,Fluxicon Disco,Variant 1246,1246,2011-10-27T19:13:10.667,2011-10-27T19:09:54.748
W_Nabellen incomplete dossiers,177299,11009.0,W_Nabellen incomplete dossiers,11009.0,Fluxicon Disco,Variant 1246,1246,2011-10-31T09:19:55.262,2011-10-31T09:19:33.978
W_Valideren aanvraag,177299,10138.0,W_Valideren aanvraag,10138.0,Fluxicon Disco,Variant 1246,1246,2011-11-02T11:07:35.439,2011-11-02T10:57:16.194
W_Afhandelen leads,177305,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 1,1,2011-10-17T09:19:01.416,2011-10-17T09:18:45.328
W_Afhandelen leads,177311,10881.0,W_Afhandelen leads,10881.0,Fluxicon Disco,Variant 1,1,2011-10-17T09:29:21.926,2011-10-17T09:27:49.828
W_Nabellen offertes,177317,11119.0,W_Nabellen offertes,11119.0,Fluxicon Disco,Variant 25,25,2011-10-18T18:39:18.808,2011-10-18T18:24:34.777
W_Nabellen offertes,177317,10913.0,W_Nabellen offertes,10913.0,Fluxicon Disco,Variant 25,25,2011-10-24T20:06:08.459,2011-10-24T20:03:57.545
W_Nabellen offertes,177317,11049.0,W_Nabellen offertes,11049.0,Fluxicon Disco,Variant 25,25,2011-10-25T10:03:45.972,2011-10-25T10:02:04.305
